segment_id,event_id,role,segment_length_meters,highway,valid_coverage_fraction,permanent_water_fraction,flood_fraction,inundated_length_meters,vv_delta_db,vh_delta_db,label,confidence,exclusion_reason
osm-7576934780-5379667162-0,jakarta-20250304,holdout,138.425,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7595258503-6907592439-0,jakarta-20250304,holdout,42.52,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7614917291-13721122640-0,jakarta-20250304,holdout,9.345,primary_link,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7614917300-5459048224-0,jakarta-20250304,holdout,15.863,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7614917300-7614917291-0,jakarta-20250304,holdout,74.95,primary_link,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7647950148-1135179379-0,jakarta-20250304,holdout,33.146,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7694410074-5373977782-0,jakarta-20250304,holdout,53.233,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7697810034-5068494251-0,jakarta-20250304,holdout,30.994,residential,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7697810035-9529290217-0,jakarta-20250304,holdout,107.875,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7697810036-7697810035-0,jakarta-20250304,holdout,15.896,trunk_link,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7756153690-5377076414-0,jakarta-20250304,holdout,13.96,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7756153695-7120440775-0,jakarta-20250304,holdout,23.305,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7756168367-4750115942-0,jakarta-20250304,holdout,31.65,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7756197690-9013826114-0,jakarta-20250304,holdout,13.479,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7760892449-7697810034-0,jakarta-20250304,holdout,8.237,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-7805088053-7003228710-0,jakarta-20250304,holdout,34.846,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8132773400-1325257182-0,jakarta-20250304,holdout,102.883,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8132787924-309086906-0,jakarta-20250304,holdout,914.19,motorway,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8208701324-6334849877-0,jakarta-20250304,holdout,202.11,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8313092690-1315069362-0,jakarta-20250304,holdout,62.385,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8313442289-8488635417-0,jakarta-20250304,holdout,19.187,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8434800015-1675426459-0,jakarta-20250304,holdout,26.17,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8478023954-4499976535-0,jakarta-20250304,holdout,30.081,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8481827349-9685151098-0,jakarta-20250304,holdout,65.618,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8488629808-8313442289-0,jakarta-20250304,holdout,5.739,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8488635417-8488629813-0,jakarta-20250304,holdout,87.002,service,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8488635421-8488635417-0,jakarta-20250304,holdout,20.234,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8488921432-9009735918-0,jakarta-20250304,holdout,29.95,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8499454046-393856973-0,jakarta-20250304,holdout,64.222,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8500012435-6334537728-0,jakarta-20250304,holdout,51.293,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8502330159-6806925400-0,jakarta-20250304,holdout,23.122,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8503624788-4986680280-0,jakarta-20250304,holdout,78.87,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8504122967-352897085-0,jakarta-20250304,holdout,22.735,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8505902513-315487156-0,jakarta-20250304,holdout,50.142,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8509401662-329969014-0,jakarta-20250304,holdout,45.725,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8509445105-308981972-0,jakarta-20250304,holdout,32.63,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8509512970-10090012698-0,jakarta-20250304,holdout,11.439,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8509975229-9679957698-0,jakarta-20250304,holdout,39.669,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8510368916-5379767874-0,jakarta-20250304,holdout,53.118,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8510661425-8510661436-0,jakarta-20250304,holdout,38.63,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8510661436-4776237951-0,jakarta-20250304,holdout,95.425,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8519460813-315480467-0,jakarta-20250304,holdout,7.16,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8520330753-8520330756-0,jakarta-20250304,holdout,28.022,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8520330756-6459026538-0,jakarta-20250304,holdout,109.85,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8523204009-8523204012-0,jakarta-20250304,holdout,11.655,residential,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8523204012-9013720102-0,jakarta-20250304,holdout,21.738,residential,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8547875909-1359134207-0,jakarta-20250304,holdout,19.905,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8555984047-9622773431-0,jakarta-20250304,holdout,36.952,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8562305801-1135179404-0,jakarta-20250304,holdout,38.841,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8609186468-9013826103-0,jakarta-20250304,holdout,33.121,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8749112680-1682844228-0,jakarta-20250304,holdout,223.844,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8772028147-4776237953-0,jakarta-20250304,holdout,189.248,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8789425687-9003229253-0,jakarta-20250304,holdout,14.7,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8796979647-9018975643-0,jakarta-20250304,holdout,22.765,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8810858536-4836392299-0,jakarta-20250304,holdout,107.859,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8811305451-317156534-0,jakarta-20250304,holdout,45.312,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8811850651-9533955736-0,jakarta-20250304,holdout,20.706,residential,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8992056526-12745136709-0,jakarta-20250304,holdout,78.639,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8992744188-9676145373-0,jakarta-20250304,holdout,10.477,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-8995440646-7059042271-0,jakarta-20250304,holdout,9.512,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9002723306-4466078450-0,jakarta-20250304,holdout,39.273,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003037183-9003037188-0,jakarta-20250304,holdout,76.198,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003037188-4999344324-0,jakarta-20250304,holdout,12.353,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003037197-9003037205-0,jakarta-20250304,holdout,17.858,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003037205-8547875909-0,jakarta-20250304,holdout,107.747,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003229253-9003229257-0,jakarta-20250304,holdout,57.158,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003229257-9009429368-0,jakarta-20250304,holdout,52.073,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9003292724-9506862589-0,jakarta-20250304,holdout,38.145,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9004158961-9028323630-0,jakarta-20250304,holdout,26.597,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009175767-3266396597-0,jakarta-20250304,holdout,46.92,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009398139-4849427408-0,jakarta-20250304,holdout,31.526,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009429368-9009429371-0,jakarta-20250304,holdout,37.507,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009429371-9003037183-0,jakarta-20250304,holdout,14.475,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009429383-9003037197-0,jakarta-20250304,holdout,59.726,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009474493-6471563890-0,jakarta-20250304,holdout,38.03,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009656613-8488921432-0,jakarta-20250304,holdout,35.905,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9009735918-9013826100-0,jakarta-20250304,holdout,17.926,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013059177-9013720103-0,jakarta-20250304,holdout,23.527,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013059182-9013059177-0,jakarta-20250304,holdout,31.55,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013059183-316412146-0,jakarta-20250304,holdout,74.126,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720082-316412131-0,jakarta-20250304,holdout,30.058,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720084-5655187222-0,jakarta-20250304,holdout,14.913,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720087-9013720094-0,jakarta-20250304,holdout,29.367,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720094-9013720084-0,jakarta-20250304,holdout,13.885,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720101-9013720087-0,jakarta-20250304,holdout,27.802,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720102-9013720101-0,jakarta-20250304,holdout,33.131,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720103-8523204009-0,jakarta-20250304,holdout,21.23,residential,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013720103-9013720102-0,jakarta-20250304,holdout,13.281,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013826100-7614917300-0,jakarta-20250304,holdout,59.454,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013826103-9009656613-0,jakarta-20250304,holdout,66.87,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013826114-5377076560-0,jakarta-20250304,holdout,7.742,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013840117-13719672649-0,jakarta-20250304,holdout,16.709,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013840120-9013840117-0,jakarta-20250304,holdout,7.197,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013891773-329019970-0,jakarta-20250304,holdout,54.655,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013891776-4750115944-0,jakarta-20250304,holdout,48.17,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013891781-328876219-0,jakarta-20250304,holdout,27.88,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013891783-9013891781-0,jakarta-20250304,holdout,20.103,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9013899871-29939143-0,jakarta-20250304,holdout,22.99,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9015877327-309687605-0,jakarta-20250304,holdout,32.29,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9015877330-9015877335-0,jakarta-20250304,holdout,34.835,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9015877335-10082667802-0,jakarta-20250304,holdout,50.862,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9016841536-8509445105-0,jakarta-20250304,holdout,61.553,tertiary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9018975643-186849138-0,jakarta-20250304,holdout,29.444,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9019103699-12404878653-0,jakarta-20250304,holdout,91.752,secondary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9019104733-9019646229-0,jakarta-20250304,holdout,70.281,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9019122232-4833946442-0,jakarta-20250304,holdout,56.134,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9019646229-6336788287-0,jakarta-20250304,holdout,77.033,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9027876825-13701804574-0,jakarta-20250304,holdout,31.618,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9028008487-8481827349-0,jakarta-20250304,holdout,185.721,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9028323630-310327453-0,jakarta-20250304,holdout,8.577,trunk,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031074981-9032080369-0,jakarta-20250304,holdout,37.975,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031074998-29938988-0,jakarta-20250304,holdout,13.05,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031322607-9534502212-0,jakarta-20250304,holdout,16.318,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031322608-9032054237-0,jakarta-20250304,holdout,13.172,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031322613-9031325917-0,jakarta-20250304,holdout,7.699,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325917-9032054242-0,jakarta-20250304,holdout,11.377,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325921-9031325924-0,jakarta-20250304,holdout,11.731,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325924-9032054246-0,jakarta-20250304,holdout,2.747,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325928-9031325930-0,jakarta-20250304,holdout,9.174,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325930-5671605060-0,jakarta-20250304,holdout,33.322,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031325937-315469600-0,jakarta-20250304,holdout,16.916,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031905436-5671605063-0,jakarta-20250304,holdout,13.249,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031905443-13586870988-0,jakarta-20250304,holdout,19.364,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031905452-9032080360-0,jakarta-20250304,holdout,13.027,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9031970386-9034366567-0,jakarta-20250304,holdout,19.195,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054232-9031322608-0,jakarta-20250304,holdout,7.577,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054237-9031322613-0,jakarta-20250304,holdout,10.214,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054242-9031325921-0,jakarta-20250304,holdout,9.892,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054246-9032054249-0,jakarta-20250304,holdout,8.707,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054249-9032054253-0,jakarta-20250304,holdout,14.734,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032054253-9031325928-0,jakarta-20250304,holdout,14.046,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080348-9032080354-0,jakarta-20250304,holdout,24.172,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080354-9031905452-0,jakarta-20250304,holdout,14.556,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080360-9032080363-0,jakarta-20250304,holdout,14.634,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080363-9031074998-0,jakarta-20250304,holdout,20.427,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080365-9032080348-0,jakarta-20250304,holdout,6.414,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
osm-9032080369-5373820573-0,jakarta-20250304,holdout,20.172,primary,0,0,0,0,,,unknown,excluded,Holdout has no Sentinel-1 acquisition during or within 48 hours after 4-5 March; available images are 28 February and 12 March.
